id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,EXT,AGR,CON,NEG,OPE,coding,cooking,dancing,gaming,music,painting,photography,reading,sports,tech,travel,writing,age_13-18,age_18-25,age_26-30,age_31-40,age_41-50,age_60
343,0,1,0.7,0,0.424517533,8,0.492303136,0.624337309,0.540419016,0.570248888,0.585800904,0.162682476,0.641744871,0.333356411,0.726464204,0.705635526,0.789932584,0.219849312,1,0,1,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
344,0,0,0.8,0,0.420883815,8,0.813744663,0.655916524,0.816502364,0.398938196,0.595020389,0.867074739,0.759594539,0.780875148,0.143425941,0,0.503914248,0.620423891,0,1,1,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
345,0,0,0,0,0.344364732,8,0.579482946,0.468523617,0.883449322,0.642961121,0.508341811,0.393508168,0.662471199,0.414275496,0.456283241,0.496014958,0.544355759,0.365891518,0,0,0,0,0,0,0,1,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
346,0,0,0.1,1,0.266058807,8,0.319685388,0.648722003,0.628092862,0.691902404,0.657436742,0.529274842,0.676536426,0.16231068,0.577089852,0.969514119,0.509443418,0.454433295,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
347,0,0,0.6,0,0.51990012,8,0.523316984,0.853473997,0.612104369,0.739031801,0.699242325,0.534454078,0.426334783,0.936577164,0.240803606,0.713457652,0.028244174,0.687612402,0,0,1,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
348,0,0,0,1,0.300597572,8,0.819894458,0.991994926,0.651319497,0.80579024,0.742253366,0.381548725,0.53928736,0.777002576,0.666048081,0.46784342,0.170017653,0.4962635,0,0,0,0,0,0,0,1,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
349,1,0,0.9,0,0.195205811,8,0.188761915,0.734110669,0.545431113,0.461987567,0.888880266,0.299949441,0.499996371,0.636687773,0.500912627,0.398020847,0.867571252,0.208623037,0,0,0,0,1,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
350,1,0,0.8,0,0.529921254,8,0.489524206,0.606277408,0.346925484,0.399898913,0.861308788,0.688138506,0.843920556,0.653745475,0.382054882,0.610135904,0.746992467,0.363984475,1,0,0,1,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
351,1,0,0.5,0,0.386799703,1,0.516889338,0.714259586,0.371680706,0.744469431,0.905122022,0.659019402,0.910212067,0.660858054,0.565660672,0.97891282,0.631994854,0.619917451,0,0,0,0,0,0,0,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
352,0,0,0.7,0,0.543788614,1,0.307583512,0.314048494,0.627794404,0.453806602,0.646904142,0.30335028,0.946690733,0.307206424,0.59403841,0.534669241,0.194498213,0.936918672,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
353,1,1,0.6,1,0.446171422,1,0.728443651,0.610591602,0.480670884,0.565019138,0.588491504,0.394196335,0.595131097,0.250411442,0.488162258,0,0.624997017,0.212239702,1,1,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
354,1,0,0.7,1,0.425517282,1,0.663784544,0.407038327,0.417151203,0.495290102,0.713526378,0.959685824,0.515986806,0,0.372829975,0.834023543,0.729596603,0.554792728,0,0,0,1,0,1,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
355,0,1,0.3,0,0.242832774,1,0.76496839,0.352225116,0.621842452,0.448149229,0.820253966,0.173816483,0.518412735,0.52061599,0.433558449,0.289892875,1,0.691883735,1,0,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
356,1,0,0.7,0,0.374913716,1,0.470560049,0.597731744,0.34913508,0.98355506,0.722045529,0.465813249,0.358164639,0.256196732,0.569103235,0.525481297,0.337968428,0.032056907,0,0,1,0,0,1,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
357,1,0,0.8,1,0.364176437,1,0.637245886,0.543536692,0.786945667,0.52520841,0.608853395,0.54755578,0.700501978,0.461951585,0.227913697,0.054619469,0.483357882,0.977500265,0,0,0,0,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
358,1,1,1,0,0.654228598,1,0.582338114,0.542088524,0.440788898,1,0.719688402,0.472457402,0.551687239,0.345320123,0.470359653,0.216853945,0.330565574,0,0,0,0,1,0,0,1,1,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
359,1,1,0.9,1,0.364609156,1,0.24759506,0.589093201,0.728710208,0.276874057,0.55879647,0.627461872,0.459039166,0.750359624,0.913710511,0.50713426,0.627034433,0.824318947,0,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
360,1,1,0.8,0,0.486190463,1,0.457867906,0.509824755,0.688729859,0.553425555,0.434342328,0.551299876,0.630851855,0.577318143,0.300444547,0.677326823,0,0.367571511,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
361,1,1,0.3,0,0.486294898,1,0.437090204,0.641120325,0.834484385,0.428823674,0.863013236,0.342816213,0.685667102,0.157968681,1,0.373630615,0.202764325,0.664213905,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
362,1,1,0.3,0,0.383648974,1,0.644196453,0.360639153,0.512379694,0.321883542,0.755239508,0.182646101,0.64374541,0.523359922,0.852991082,0.518301614,0.650446207,0.865372876,0,0,0,0,1,0,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
363,0,1,0.8,0,0.547602066,1,0.768847235,0.769580182,0.424965776,0.61173055,0.513421192,0.409623401,0.64223803,0.108400828,0.642359754,0.257528461,0.20202709,0.66743021,1,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
364,1,0,0.4,0,0.549654646,1,0.590202738,0.636942673,0.375480483,0.68521383,0.805820093,0.32317309,0.451999927,0.383486327,0.43486732,0.722116526,0.61562516,0.123379485,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
365,1,0,0,0,0.528556276,1,0.842166532,0.425192589,0.665386427,0.721704418,0.585867163,0.464093144,0.500836254,1,0.652575305,0.347139515,0.428124849,0.450502621,0,1,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
366,1,0,0.2,0,0.39170584,1,0.458357889,0.413639071,0.542749483,0.330703422,0.863030915,0.499026983,0.562654624,0,0.629513639,0.126284762,0.269886341,0.628209671,0,0,0,0,0,1,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
367,0,1,0.5,0,0.51488186,1,0.328780616,0.656245538,0.565570552,0.524038331,0.491858134,0.512861598,0.619731091,0.645152926,0.212480958,0.660746375,0.953971779,0.638603566,0,0,0,0,0,0,0,1,1,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
368,0,0,0.7,0,0.519599057,1,0.583558113,0.63452544,0.217885581,0.332093258,0.724109589,0.100609189,0.341426087,0.385596256,0.214858476,0.661294615,0.724829873,0.528927472,0,0,0,0,0,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
369,1,1,0.4,0,0.315681364,1,0.393383644,0.651136433,0.598592263,0.748539464,0.418265275,0.959035354,0.467959299,0.405036145,0.391066772,0.745425539,0,0.333569621,0,0,0,0,0,1,0,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
370,1,1,0.9,1,0.435009336,1,0.385882574,0.848726679,0.426055848,0.291876663,0.516686363,0.163547045,0.663704043,0.042430069,0.356571225,0.2012341,0.614412739,0.453664511,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
371,1,1,0.2,0,0.456246592,1,0.563589138,0.806586384,0.494660046,0.636129334,0.584819419,0.146762523,0.35867576,0.465943576,0.93943721,0.415580603,0.482144508,0.354171459,0,1,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
372,0,1,1,0,0.481415684,1,0.290484033,0.573100933,0.624657345,0.583631983,0.63182379,0.264549365,0.473523002,0.651628864,0.679249445,0.308956583,0.418946642,0.928173816,0,0,1,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
373,0,0,0.2,0,0.305551408,1,0.720503904,0.763925674,0.16176996,0.731386773,0.614563216,0.763359798,0.409641359,0.484251335,0.302434341,0.680185151,0,0.544691838,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
374,0,0,0.8,0,0.404028333,1,0.655320875,0.778126641,0.615272055,0.420841351,0.657974296,0.554781552,0.704480745,0.174257885,0.005109698,1,0.424135924,0.578198666,0,0,0,0,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
375,0,0,0.3,0,0.403787601,1,0.418661648,0.609930058,0.556154086,0.597889372,0.399719612,0.569042286,0.90552526,0.586494317,0.525833022,0.330687613,0.736778462,0.858636436,0,0,1,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
376,1,1,0.4,0,0.064761402,1,0.436155177,0.650223951,0.44099131,0.392696863,0.773736142,0.888176986,0.333043017,0.260184999,0.422065029,0.829105938,0.430798188,0.902549198,0,0,0,1,0,0,0,1,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
377,0,0,0.7,1,0.512246187,1,0.493090195,0.773225372,0.568459532,0.789766311,0.927472971,0.518884539,0.400301871,0.360503958,0.501424092,0.906726451,1,0.722552718,0,1,0,0,0,1,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
378,0,1,0.9,0,0.27673574,1,0.566815633,0.666118056,0.40772542,0.51366841,0.864738008,0.732359669,0.465747746,0.19710352,0.244648175,0.453321617,0.58318395,0.516347167,0,0,0,0,0,0,0,1,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
379,0,0,0.1,1,0.517824,1,0.588291458,0.367190372,0.439525493,0.472221581,0.60950463,0.399434595,0.808878577,0.885622756,0.477775307,0.542153713,0.773722127,0.213688388,1,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
380,0,1,0.1,0,0.461310318,1,0.345340958,0.97742881,0.497819361,0.431976437,0.644981704,0.580246797,0.50207441,0.470894032,0.457159773,0.489419555,0.76994903,0.642999775,1,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
381,1,0,0.6,0,0.473751486,1,0.821585119,0.668912281,0.516550657,0.807475431,0.670801569,0.679154854,0.619591972,0.677228362,0.97692983,0.161843533,0.917340474,0.670594184,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
382,1,1,0.5,1,0.451389281,1,0.572328534,0.632529135,0.272411388,0.741901406,0.612341916,0.828746556,0.467177867,0.424788738,0.426045366,0,0.648232799,0.892688278,0,0,0,0,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
383,1,0,0.6,0,0.380879812,1,0.572460976,0.655413432,0.346680652,0.55128619,0.624723404,0,0.270360617,0.619414962,1,0.149038246,0.493239091,0.609057765,0,1,1,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
384,0,0,1,0,0.374414163,1,0.701079014,0.943828066,0.601027075,0.78915647,0.528729948,0.43241823,0.634723098,0.514725321,0.606691042,0.242679354,0.718350997,0.596502268,0,0,0,1,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
385,0,1,0.9,1,0.326478634,1,0.458354798,0.771035628,0.305782194,0.732619894,0.655256356,0.642885882,0.790935964,0.906863308,0.266342349,0.253037299,0.673009301,0.326134977,0,1,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
386,0,0,0.8,1,0.580620086,1,0.246589682,0.578854874,0.231373719,0.583706366,1,0.420452421,0.484982179,0.24397508,0.548384808,0.339050887,0.629122654,0.278894736,0,1,0,1,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
387,1,1,0.7,0,0.592444437,1,0.571862384,0.310407241,0.40608187,0.87049876,0.567316911,0.552959698,0.538589862,0.308127497,0.550163358,0.389566644,0.226811724,0.598384981,0,0,0,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
388,0,0,0.4,0,0.419124892,1,0.580736306,0.271295702,0.409664879,0.571710343,0.434304885,0.565366039,0.878668242,0.3445085,0.066452961,0.885409301,0.791072022,0.721857807,1,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
389,1,1,0,0,0.450111117,1,0.516998578,0.783254502,0.717948833,0.628694322,0.6788493,0.388627496,0.441331135,0.340200616,0.437181582,0,0.393191841,0.380824307,0,0,1,0,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
390,0,1,0.5,1,0.399360255,1,0.47953224,0.516678084,0.517738449,0.547199219,0.461489229,0.411383438,0.749978335,0.486179517,0.653056435,0.708721109,0.737679552,0.020417111,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
391,0,0,0,0,0.553553243,1,0.699186501,0.764289658,0.693462517,0.462167323,0.654806903,0.470703922,0.720073957,0.264969195,0.766419771,0.210626659,0.235832095,0.322870334,1,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
392,0,1,0.9,0,0.290493576,1,0.589467506,0.548587728,0.498545044,0.905989366,0.681307815,0.584025601,0.643224412,0.344151799,0.730448389,0.377988313,0,0.541565757,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
393,1,1,0.3,1,0.418721048,1,0.497476209,0.637858481,0.425983119,0.555232907,0.832565859,0.737271671,0.407444427,0.711292653,0.325397289,0.733055188,0.27177732,0.244019747,0,1,0,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
394,1,1,0.4,0,0.433500026,1,0.653663496,0.682195168,0.386082586,0.576556871,0.610043884,0.353795454,0.467985536,0.753064643,0.694183137,0.405819926,0.354402902,0.297153528,0,0,0,1,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
395,0,0,0.3,0,0.445354204,1,0.759644547,0.745107605,0.621447018,0.491476988,0.645029138,0.742483152,0.466497545,0.529864507,0.374192049,0.435386225,0.462046831,0.503290991,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
396,1,0,0,0,0.474233366,1,0.303228303,0.632412392,0.591129086,0.833922325,0.889921041,0.244549671,0.699461395,0.806899543,0.367576296,0.406784387,0.184680679,0.518266778,0,0,0,1,1,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
397,1,0,0,0,0.393562382,1,0.60817178,0.691219909,0.422394561,0.572229505,0.614486627,0.437515836,0.511145459,0.228768347,0.542131379,0.305802083,0.434027403,0.953089833,0,0,0,1,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
398,0,0,0.2,0,0.611845676,1,0.354831346,0.63110701,0.6796233,0.774870649,0.679238887,0.842184797,0.260845983,0.614106767,0.118676711,0.966625614,0.561888002,0.534345235,0,1,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
399,1,1,0,0,0.494543549,1,0.594070336,0.476033714,0.455544921,0.418372635,0.587563724,0.451043418,0.785460245,0.82723762,0.243905119,0.643744273,0.484728435,0.312995479,0,0,0,1,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
400,0,1,1,0,0.363968892,1,0.692750616,0.528528449,0.743105647,0.086261478,0.595428899,0.560583909,0.714900499,0.478426436,0.488022281,0.270392733,0.339773814,0.334277413,0,0,1,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
401,0,0,0,0,0.410217657,1,0.54543002,0.650411841,0.34981951,0.690783458,0.841827681,0.339492481,0.582185129,0.623390169,0.414303516,0.627305479,0.517772454,0.901959629,0,0,1,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
402,0,0,0.6,0,0.502135522,1,0.644452729,0.861235246,0.460969062,0.660008197,0.939108727,0.574077863,0.276408826,0.61455277,0.342837886,0.351354996,0.310134338,0.674559383,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
403,0,1,0.2,1,0.52526948,1,0.569053919,0.534687036,0.666888448,0.431545752,0.730616508,0.588370142,0.731586375,0.681052232,0.528720776,0.905616693,0.616420222,0.427884544,1,0,1,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
404,0,0,0.1,0,0.390622454,1,0.689874219,0.328933141,0.539105842,0.708518824,0.721996322,0.57539375,0.541219647,0.607046108,0.036928881,0.674483428,0.514451297,0.272678813,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
405,0,0,0.4,0,0.38060859,1,0.661090597,0.378911077,0.401211137,0.589300032,0.77692155,0.815399735,0.567793232,0.677331136,0.301740425,0.267546876,0.248697489,0.900403809,1,0,0,0,1,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
406,0,0,0.7,1,0.550139043,1,0.485833312,0.646610792,0.372795884,0.548657346,0.441554525,0.404873855,0.709074479,0.420159318,0.70982328,0.912768421,0.609040072,0.451487202,0,0,0,0,0,0,1,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
407,0,0,0.2,0,0.365138055,1,0.599677434,0.365081066,0.501488413,0.465340866,0.74593748,0.919993206,0.336249054,0.630329283,0.523044768,0.070949361,0.583596933,0.336570512,0,0,1,0,0,0,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
408,1,1,1,1,0.163695839,1,0.75657011,0.469948379,0.55322858,1,0.57281467,0.637921584,0.484780945,0.61620251,0.655030871,0.826866684,0.580653671,0.691277696,0,0,1,0,0,0,0,1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
409,0,0,0.9,0,0.459622421,1,0.581974509,0.312605566,0.432256807,0.712757479,0.355803229,0.52683108,0.316681817,0.327041379,0.975501167,0.456944617,0.567125172,0.372927136,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
410,0,0,0.1,0,0.406561132,12,0.492383421,0.843428325,0.148390668,1,0.879263283,0.694055666,0.437893482,0.416350365,0.31397042,0.795597615,0.806539313,0.263455391,0,1,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
411,0,0,0,0,0.433460896,12,0.674700034,0.501385785,0.38247922,0.507369264,0.635748021,0.72851476,0.596792271,0.763768047,0.446887942,0.66086292,0.556854594,0.498127315,0,1,0,1,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
412,1,0,0.3,0,0.585862562,12,0.520131434,0.254108133,0.489485692,0.42588622,0.572571994,0.545383873,0.598740263,0.658506093,0.424427823,0.099181106,0.731508651,0.853382862,0,1,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
413,1,0,0,1,0.368441104,12,0.588860665,0.703402232,0.666413111,0.635563574,0.437312118,0.738388279,0.315923319,1,0.328673399,0.793084211,0.488285955,0.723458917,0,0,0,0,0,1,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
414,1,1,0.1,0,0.518535067,12,0.229976205,0.639149477,0.209753442,0.591803069,0.685163157,0.436669594,0.315914506,0.480061308,0.352705339,0.504194267,0.423423483,0.063691976,0,0,0,1,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
415,0,1,0.4,0,0.429256839,12,0.661747023,0.876689009,0.782974598,0.761625422,0.592841927,0.462170824,0.866859987,0.649197165,0.910704691,0.166644553,0.266888931,0.297697883,0,0,0,1,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
416,0,0,0.7,1,0.355803669,12,0.253668575,0.486997441,0.472025354,0.642573179,0.63822767,0.411992713,0.411165648,0.452487942,0.283676069,0.099192883,0.384874631,0.652505864,0,0,0,1,0,0,1,0,0,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
417,0,0,0.3,1,0.434041455,12,0.563460024,0.533116687,0.351091127,0.361144339,0.625720148,0.225934958,0.549153504,0.181192245,0.612805383,0.076044449,0,0.423959957,0,0,0,0,0,0,0,0,1,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
418,1,1,0.5,0,0.490369119,12,0.439370145,0.553434954,0.583540859,0.507086458,0.475930149,0.400096576,0.610224579,0.354330823,0.440592806,0.763344874,0.512208484,0.568218399,1,0,0,0,0,0,0,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
419,0,0,0.3,1,0.337322847,12,0.563182042,0.625250482,0.457702071,0.878522496,0.62220493,0.445108928,0.390634363,0.903466064,0.552946918,0.978030608,0.145479304,0.619732475,0,1,0,0,1,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
420,0,0,0.2,1,0.303767255,12,0.148344193,0.609806243,0.427342717,0.645363065,0.614836152,0.518120569,0.761726106,0.217196312,0.646296685,0.649466265,0.569183551,0.806969895,0,0,0,1,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
421,1,0,0.6,0,0.46577515,12,0.686820648,0.540494775,0.431304169,0.586702213,0.724346181,0.332913352,0.372514899,0.499716679,0.802609578,0.166296594,0.54552169,0.40428543,0,0,0,1,0,0,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
422,1,0,1,0,0.456474121,12,0.979921607,0.69189985,0.394443519,0.515055711,0.458157584,0.200762834,0.703996396,0.73966709,0.669970035,0.544759173,0.474645387,0.566459909,1,0,0,0,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
423,1,0,0.3,0,0.358112409,12,0.369202077,0.866081285,0.524563173,0.711129102,0.658026115,0.233831424,0.566654394,0.270464156,0,0.522318082,0.484623327,0.462298423,0,0,1,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
424,1,0,0.1,0,0.453588274,12,0.606462184,0.665794596,0.561176557,0.683572149,0.521354213,0.953100196,0.320379918,0.379844928,0.252691321,0.177417502,0.784495246,0.334414124,0,1,0,0,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
425,1,0,0.3,0,0.416950416,12,0.831783635,0.400487697,0.291566459,0.608149823,0.612404038,0.504164612,0.832177737,0.860490517,0.113106539,0.303105235,0,0.977448926,1,0,0,0,1,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
426,0,0,0.7,0,0.436563874,12,0.535666953,0.504819195,0.882044538,0.646920261,0.847866226,0.503259099,0.45831069,0,0,0.350952849,0.339644454,0.923071636,0,1,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
427,1,0,0.7,0,0.442424133,12,0.802922145,0.417938003,0.245483632,0.405550383,0.771646661,0.818072731,0.456063237,0.348685925,0.227137735,0.391804727,0.765868872,0.123104395,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
428,0,0,0.6,0,0.559560489,12,0.657750932,0.348562565,0.371834843,0.659484269,0.83713483,0.669293945,0.688686471,0.501045486,0.794796749,0.380580649,0.675323394,0.779155969,1,1,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
429,0,0,0.5,0,0.387973987,12,0.653057073,0.497844312,0.410237343,0.537593971,0.997180847,0.572712745,0.540993656,0,0.465464144,0.469420466,0.941766244,0.270455731,0,0,0,1,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
430,1,0,0.8,1,0.268977711,12,0.617293298,0.414737339,0.666005899,0.604058176,0.339772063,0.50927678,0.570943499,0.490011561,0.722817376,0.533470852,0.101818719,0.522147976,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
431,0,0,0.7,1,0.436507845,12,0.445344923,0.553030138,0.559108759,0.451587524,0.623168137,0.419928013,0.52013645,0.666905598,0.524874191,0.3404443,0.065558393,0.584200017,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
432,0,0,0.6,0,0.158086262,12,0.333641619,0.375366711,0.354127768,0.436301732,0.729113812,0.691124325,0.817376946,0.248821026,0.144851695,0.594624172,0.79669307,0.280253404,1,0,1,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
433,1,1,0,0,0.322272117,12,0.543721759,0.553790249,0.623793065,0.666544959,0.375937678,0.532661159,0.634934497,0.498928478,0.342686415,1,0.751038726,0.269664479,0,1,1,0,0,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
434,0,1,0.4,1,0.448587627,12,0.453089791,0.518312734,0.268726069,0.718429283,0.556803423,0.607583423,0.544633696,0.379462504,0.467634303,0.410573045,0.550989545,0.26377802,0,1,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
435,0,1,0.1,0,0.413202016,12,0.695951316,0.641957906,0.878024146,0.503417306,0.816144909,0.604342628,0.201955811,0.350144088,0.390297266,0.646706021,0.635368913,0.534261863,1,0,0,1,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
436,1,0,1,1,0.513217122,12,0.575082509,0.835838728,0.500990569,0.610569049,0.767591746,0.434408235,0.504323637,0.736575961,0.437461841,0.280995462,0.328068409,0.613332095,1,0,0,0,1,0,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
437,0,0,0.6,0,0.377119194,12,0.70719896,0.425445189,0.416148103,0.405104006,0.660025152,0.534097371,0.562793795,0.310633261,0.114662508,0.698740531,0.376283114,0.388767763,0,1,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
